0	0
1	1
2	0
3	1
4	1
5	0
6	0
7	0
8	1
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	1
17	0
18	1
19	1
20	0
21	1
22	1
23	1
24	1
25	0
26	1
27	1
28	0
29	0
30	1
31	0
32	1
33	0
34	0
35	1
36	1
37	1
38	0
39	1
40	0
41	1
42	1
43	0
44	0
45	1
46	0
47	1
48	1
49	0
50	1
51	1
52	1
53	1
54	1
55	1
56	0
57	0
58	1
59	1
60	0
61	0
62	0
63	1
64	0
65	0
66	1
67	0
68	1
69	0
70	0
71	0
72	1
73	0
74	1
75	1
76	1
77	1
78	0
79	1
80	0
81	1
82	1
83	1
84	1
85	1
86	1
87	1
88	0
89	0
90	0
91	0
92	0
93	1
94	1
95	0
96	0
97	1
98	0
99	1
100	1
101	1
102	0
103	1
104	1
105	0
106	1
107	1
108	1
109	0
110	0
111	0
112	1
113	1
114	1
115	1
116	0
117	1
118	0
119	1
120	1
121	0
122	0
123	1
124	0
125	1
126	0
127	0
128	1
129	0
130	1
131	1
132	1
133	1
134	1
135	0
136	1
137	0
138	1
139	1
140	1
141	0
142	0
143	1
144	1
145	0
146	0
147	1
148	0
149	0
150	1
151	1
152	1
153	1
154	1
155	1
156	0
157	0
158	1
159	1
160	1
161	1
162	1
163	0
164	1
165	1
166	0
167	0
168	0
169	1
170	1
171	0
172	1
173	1
174	0
175	0
176	1
177	0
178	0
179	1
180	1
181	0
182	1
183	1
184	1
185	0
186	0
187	0
188	0
189	0
190	0
191	0
192	0
193	0
194	1
195	1
196	0
197	1
198	0
199	1
200	1
201	1
202	0
203	0
204	1
205	1
206	0
207	1
208	0
209	1
210	1
211	1
212	1
213	0
214	1
215	1
216	1
217	0
218	0
219	1
220	1
221	0
222	0
223	0
224	0
225	1
226	1
227	1
228	0
229	1
230	0
231	0
232	0
233	0
234	1
235	0
236	1
237	1
238	1
239	1
240	1
241	0
242	0
243	0
244	0
245	0
246	1
247	1
248	1
249	1
250	1
251	0
252	0
253	1
254	1
255	0
256	1
257	0
258	0
259	1
260	1
261	1
262	1
263	0
264	1
265	1
266	1
267	0
268	1
269	1
270	1
271	1
272	1
273	0
274	0
275	0
276	1
277	1
278	1
279	1
280	1
281	0
282	1
283	0
284	1
285	1
286	0
287	1
288	0
289	0
290	1
291	1
292	0
293	1
294	0
295	1
296	1
297	0
298	1
299	0
300	0
301	0
302	1
303	1
304	1
305	1
306	0
307	1
308	0
309	1
310	0
311	1
312	0
313	1
314	1
315	0
316	1
317	0
318	0
319	1
320	1
321	1
322	1
323	1
324	0
325	1
326	1
327	0
328	1
329	1
330	1
331	0
332	1
333	1
334	0
335	1
336	0
337	0
338	0
339	0
340	1
341	1
342	0
343	0
344	0
345	0
346	0
347	1
348	1
349	0
350	0
351	1
352	1
353	1
354	0
355	0
356	1
357	0
358	0
359	0
360	0
361	0
362	0
363	0
364	0
365	1
366	0
367	0
368	0
369	0
370	1
371	1
372	0
373	1
374	1
375	0
376	1
377	1
378	1
379	0
380	1
381	1
382	0
383	0
384	0
385	0
386	0
387	1
388	1
389	1
390	1
391	1
392	1
393	0
394	1
395	1
396	1
397	0
398	0
399	1
400	1
401	0
402	1
403	1
404	1
405	1
406	1
407	1
408	0
409	1
410	1
411	0
412	0
413	1
414	1
415	1
416	0
417	0
418	0
419	1
420	0
421	1
422	0
423	0
424	1
425	0
426	0
427	1
428	1
429	0
430	0
431	1
432	0
433	0
434	0
435	0
436	1
437	1
438	0
439	0
440	0
441	0
442	1
443	1
444	0
445	0
446	1
447	0
448	1
449	0
450	1
451	1
452	1
453	1
454	0
455	0
456	1
457	0
458	0
459	1
460	0
461	1
462	1
463	1
464	1
465	1
466	0
467	1
468	1
469	0
470	0
471	1
472	0
473	1
474	0
475	0
476	1
477	0
478	1
479	0
480	1
481	0
482	0
483	0
484	1
485	0
486	1
487	0
488	0
489	1
490	1
491	0
492	0
493	1
494	0
495	1
496	1
497	1
498	0
499	0
500	1
501	1
502	1
503	1
504	1
505	0
506	0
507	0
508	1
509	1
510	1
511	1
512	1
513	1
514	1
515	0
516	0
517	1
518	0
519	1
520	1
521	1
522	1
523	1
524	1
525	0
526	0
527	0
528	0
529	1
530	1
531	0
532	0
533	0
534	0
535	0
536	1
537	1
538	1
539	0
540	1
541	1
542	0
543	0
544	0
545	0
546	1
547	0
548	0
549	0
550	0
551	0
552	0
553	0
554	1
555	0
556	1
557	0
558	0
559	0
560	0
561	1
562	1
563	1
564	0
565	0
566	0
567	0
568	0
569	1
570	0
571	0
572	1
573	0
574	0
575	0
576	1
577	0
578	0
579	1
580	0
581	1
582	0
583	0
584	0
585	0
586	0
587	0
588	1
589	0
590	1
591	0
592	1
593	1
594	0
595	0
596	0
597	0
598	1
599	0
600	1
601	1
602	1
603	1
604	1
605	1
606	0
607	1
608	1
609	1
610	0
611	0
612	0
613	1
614	0
615	1
616	1
617	1
618	1
619	1
620	1
621	1
622	0
623	1
624	0
625	0
626	0
627	0
628	0
629	1
630	0
631	0
632	1
633	1
634	0
635	1
636	1
637	1
638	0
639	0
640	1
641	0
642	0
643	1
644	1
645	0
646	1
647	0
648	1
649	0
650	1
651	1
652	1
653	1
654	0
655	1
656	0
657	0
658	0
659	0
660	0
661	0
662	1
663	1
664	1
665	1
666	1
667	1
668	1
669	1
670	1
671	1
672	0
673	0
674	0
675	1
676	1
677	0
678	1
679	0
680	1
681	0
682	1
683	0
684	1
685	1
686	1
687	1
688	0
689	0
690	0
691	0
692	0
693	1
694	1
695	0
696	0
697	1
698	0
699	1
700	0
701	1
702	0
703	0
704	0
705	0
706	1
707	0
708	0
709	1
710	0
711	0
712	1
713	1
714	1
715	1
716	0
717	1
718	1
719	1
720	1
721	1
722	1
723	0
724	0
725	1
726	0
727	1
728	0
729	0
730	0
731	1
732	0
733	1
734	1
735	1
736	1
737	0
738	1
739	0
740	0
741	1
742	1
743	1
744	0
745	1
746	1
747	1
748	1
749	1
750	0
751	0
752	0
753	0
754	0
755	1
756	1
757	0
758	0
759	1
760	1
761	1
762	1
763	0
764	1
765	1
766	1
767	1
768	1
769	0
770	1
771	1
772	0
773	1
774	1
775	1
776	1
777	1
778	0
779	1
780	1
781	1
782	1
783	0
784	1
785	1
786	0
787	1
788	0
789	1
790	0
791	1
792	1
793	0
794	1
795	1
796	1
797	1
798	1
799	1
800	1
801	1
802	1
803	0
804	1
805	1
806	1
807	1
808	1
809	1
810	1
811	1
812	1
813	1
814	0
815	1
816	1
817	1
818	0
819	1
820	1
821	1
822	1
823	1
824	1
825	0
826	0
827	1
828	1
829	0
830	0
831	0
832	0
833	1
834	1
835	1
836	0
837	1
838	0
839	1
840	0
841	0
842	1
843	0
844	0
845	0
846	0
847	0
848	0
849	0
850	0
851	1
852	1
853	0
854	1
855	0
856	1
857	0
858	0
859	1
860	1
861	0
862	0
863	1
864	1
865	0
866	0
867	0
868	1
869	0
870	1
871	1
872	0
873	0
874	0
875	0
876	0
877	1
878	0
879	1
880	0
881	1
882	1
883	1
884	1
885	1
886	1
887	1
888	0
889	0
890	0
891	0
892	0
893	0
894	1
895	1
896	1
897	0
898	1
899	0
900	0
901	1
902	0
903	1
904	0
905	0
906	1
907	1
908	1
909	0
910	0
911	1
912	1
913	1
914	0
915	1
916	1
917	0
918	0
919	1
920	1
921	0
922	1
923	0
924	0
925	0
926	1
927	0
928	1
929	1
930	1
931	0
932	0
933	1
934	1
935	0
936	0
937	0
938	0
939	0
940	1
941	1
942	0
943	0
944	1
945	0
946	1
947	1
948	0
949	1
950	0
951	0
952	0
953	0
954	0
955	0
956	0
957	1
958	0
959	0
960	0
961	1
962	1
963	1
964	1
965	1
966	0
967	1
968	0
969	1
970	0
971	0
972	1
973	1
974	0
975	0
976	1
977	1
978	1
979	1
980	1
981	0
982	1
983	0
984	0
985	0
986	1
987	0
988	0
989	1
990	0
991	1
992	0
993	1
994	0
995	1
996	1
997	0
998	0
999	0
1000	0
1001	0
1002	0
1003	0
1004	1
1005	0
1006	0
1007	0
1008	1
1009	1
1010	0
1011	0
1012	0
1013	0
1014	1
1015	0
1016	0
1017	1
1018	0
1019	0
1020	1
1021	1
1022	1
1023	0
1024	0
1025	1
1026	0
1027	0
1028	0
1029	0
1030	1
1031	0
1032	1
1033	1
1034	0
1035	1
1036	1
1037	0
1038	1
1039	0
1040	0
1041	0
1042	1
1043	1
1044	1
1045	1
1046	1
1047	1
1048	0
1049	1
1050	0
1051	1
1052	0
1053	0
1054	0
1055	0
1056	0
1057	1
1058	0
1059	1
1060	0
1061	1
